CompanyVat,CompanyName,UnitName,UnitAddress,UnitZipcode,UnitCity,UnitStartdate,UnitEnddate,UnitEmployees
29189803,Esbjerg Kommune,Udviklingscenter Vest - Huset Nord,Ulvevej 27,6715,Esbjerg N,01/04 - 2005,12/10 - 2020,1
29189803,Esbjerg Kommune,Udviklingscenter Ribe - Botilbuddet Farupvej 8 B,Farupvej 8B,6760,Ribe,01/01 - 1995,18/04 - 2017,0
29189803,Esbjerg Kommune,"Udviklingscenter Esbjerg - Botræning Edelsvej, Sp. Kirkevej","Spangsbjerg Kirkevej 4, st. tv..",6700,Esbjerg,27/04 - 2018,07/06 - 2018,0
29189803,Esbjerg Kommune,Køkken Åhaven,Åhavevej 1,6760,Ribe,27/05 - 2010,22/01 - 2020,0
29189803,Esbjerg Kommune,Udviklingscenter Ribe - Botilbuddet Kastanie Alle 12,Kastanie Alle 12,6760,Ribe,01/01 - 1995,04/02 - 2019,20-49
29189803,Esbjerg Kommune,Gammelby Strandvej,Gammelby Strandvej 1,6700,Esbjerg,01/09 - 2020,21/04 - 2021,
29189803,Esbjerg Kommune,"Sundhedscenter, Idræts Allé",Idræts Alle 10,6740,Bramming,09/12 - 2019,01/05 - 2021,
29189803,Esbjerg Kommune,"Sundhedscenter, Sp. Møllevej",Spangsbjerg Møllevej 316,6705,Esbjerg Ø,09/12 - 2019,01/05 - 2021,
29189803,Esbjerg Kommune,"Sundhedscenter, Strandvænget",Strandvænget 14,6710,Esbjerg V,09/12 - 2019,01/05 - 2021,
29189803,Esbjerg Kommune,SKADS SKOLENS TANDKLINIK,Andrup Byvej 79-81,6705,Esbjerg Ø,27/09 - 2006,07/11 - 2007,
29189803,Esbjerg Kommune,"Patriciahuset, Finsensgade, Esbjerg",Finsensgade 42-44,6700,Esbjerg,01/01 - 2006,19/07 - 2012,
29189803,Esbjerg Kommune,FS&O - Myndighed & Faglig Udvikling,Jagtvej 39,6705,Esbjerg Ø,27/10 - 2021,27/10 - 2021,
29189803,Esbjerg Kommune,Integrationsindsatsen,Gammelby Strandvej 2,6700,Esbjerg,05/10 - 2021,04/11 - 2021,
29189803,Esbjerg Kommune,Center for Socialpsykiatri - Voksenstøtten 1 - Bramming,Grønningen 2,6740,Bramming,01/01 - 2020,11/11 - 2020,2-4
29189803,Esbjerg Kommune,"Jobcenter - JobAktiv, Integrationshuset",Ravnevej 7,6705,Esbjerg Ø,01/12 - 2016,30/11 - 2020,1
29189803,Esbjerg Kommune,Center for Socialpsykiatri - Bostedet Hedehyblerne,"Hedelundvej 150, st. 4.",6705,Esbjerg Ø,01/10 - 2004,01/05 - 2020,1
29189803,Esbjerg Kommune,Center for Misbrug & Udsatte - Voksenstøtte Exnersgade,"Exnersgade 47, st. tv.",6700,Esbjerg,12/03 - 2012,05/02 - 2020,1
29189803,Esbjerg Kommune,"Klinisk Vejlederteam, Fyrparken",Fyrparken 11B,6710,Esbjerg V,01/08 - 2017,01/06 - 2020,5
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Kornvangen 1 og Botilbuddet Kornvangen 3-5,Kornvangen 5,6705,Esbjerg Ø,05/07 - 2019,20/11 - 2019,5-9
29189803,Esbjerg Kommune,Socialt Rehabiliteringscenter - Bostedet Søgården,Tangevej 117,6760,Ribe,13/08 - 2009,01/10 - 2020,13
29189803,Esbjerg Kommune,Center for Socialpsykiatri - Bostedet Vinklen,Ribegade 155,6700,Esbjerg,01/01 - 2001,01/09 - 2020,8
29189803,Esbjerg Kommune,Auraskolen Klub Vester Nebel,Stokbrovej 16,6715,Esbjerg N,01/01 - 1995,05/01 - 2021,1
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Gammelbyhus,Gammelby Strandvej 1,6700,Esbjerg,01/01 - 1996,30/11 - 2020,20
29189803,Esbjerg Kommune,"Børn & Pædagogik, Midt- og Østerbyen - Afd. Børnehuset Bøndergårdsvej",Bøndergårdsvej 2,6700,Esbjerg,01/01 - 1993,26/08 - 2021,21
29189803,Esbjerg Kommune,Center for Socialpsykiatri - Voksenstøtten 2 - Esbjerg,Bjarkesgade 16,6700,Esbjerg,01/01 - 1993,31/12 - 2021,19
29189803,Esbjerg Kommune,Familiecenter Huset Relatus,Vestergade 19,6670,Holsted,01/01 - 1993,01/03 - 2021,2
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Kastanie Alle 6-8,Kastanie Alle 6,6760,Ribe,01/01 - 1995,09/02 - 2021,2
29189803,Esbjerg Kommune,Center for Socialpsykiatri - Fønix,Frodesgade 25,6700,Esbjerg,03/09 - 2010,31/12 - 2021,4
29189803,Esbjerg Kommune,"Drift & Økonomi, Spangsbjerggade 28",Spangsbjerggade 28,6700,Esbjerg,01/09 - 2016,23/03 - 2021,2
29189803,Esbjerg Kommune,Drift & Økonomi,Åmoseparken 252,6710,Esbjerg V,01/09 - 2016,14/04 - 2021,37
29189803,Esbjerg Kommune,Plejehjemmet Højvang H2 H4,Spangsbjerg Kirkevej 51,6700,Esbjerg,01/05 - 2020,14/01 - 2022,1
29189803,Esbjerg Kommune,"Børn & Pædagogik, Børn med særlige behov, Integrationsindsatsen",Gammelby Strandvej 2,6700,Esbjerg,18/08 - 2020,04/10 - 2021,2
29189803,Esbjerg Kommune,Pædagogisk Psykologisk Rådgivning,Storegade 31-35,6700,Esbjerg,01/01 - 1993,07/11 - 2007,5-9
29189803,Esbjerg Kommune,KONGEÅDAL SKOLE,Kongeådal 17A,6771,Gredstedbro,01/01 - 1993,31/07 - 2008,2-4
29189803,Esbjerg Kommune,ØSTER VEDSTED SKOLE,Nør-Eng 6,6760,Ribe,01/01 - 1993,07/11 - 2007,1
29189803,Esbjerg Kommune,HOLSTED BIBLIOTEKET,Højmarksvej 16,6670,Holsted,01/01 - 1993,31/10 - 2007,5-9
29189803,Esbjerg Kommune,BØRNEHAVEN SKOVTROLDEN,Norddalsparken 38,6710,Esbjerg V,01/01 - 1993,01/01 - 2007,10-19
29189803,Esbjerg Kommune,Børnehaven Ringen,Ringen 34,6700,Esbjerg,01/01 - 1993,02/01 - 2007,10-19
29189803,Esbjerg Kommune,BØRNETANDPLEJEN,Plantage Alle 18,6740,Bramming,01/01 - 1993,07/11 - 2007,5-9
29189803,Esbjerg Kommune,Tandplejen Bramminge,Nørregade 70,6690,Gørding,01/01 - 1993,07/11 - 2007,2-4
29189803,Esbjerg Kommune,JERNVED SKOLE,Kirkebakken 33,6771,Gredstedbro,01/01 - 1993,31/07 - 2008,2-4
29189803,Esbjerg Kommune,SKOLEFRITIDSORDNINGEN BØRNEHUSET,Kirkebakken 33,6771,Gredstedbro,01/01 - 1993,31/07 - 2008,5-9
29189803,Esbjerg Kommune,SEEM SKOLE,Varmingvej 3A,6760,Ribe,01/01 - 1993,07/11 - 2007,2-4
29189803,Esbjerg Kommune,Centralkøkkenet Bramminge,Solgårdsvej 2,6740,Bramming,01/01 - 1993,07/11 - 2007,10-19
29189803,Esbjerg Kommune,BØRNETANDPLEJEN,Tangevej 6,6760,Ribe,01/01 - 1993,07/11 - 2007,5-9
29189803,Esbjerg Kommune,Center for Socialpsykiatri - Voksenstøtten 2 - Ribe,Giørtz Plads 2,6760,Ribe,01/01 - 2020,16/08 - 2022,12
29189803,Esbjerg Kommune,Center for Misbrug & Udsatte - Heroinklinikken,Bakkevej 1,6700,Esbjerg,12/04 - 2012,31/08 - 2022,0
29189803,Esbjerg Kommune,Familiecenter Spædbarnsteam,Skolebakken 137,6705,Esbjerg Ø,25/04 - 2019,01/12 - 2022,1
29189803,Esbjerg Kommune,Udviklingscenter Vest - Aktiviteten Kastanie Alle 5,Kastanie Alle 5,6760,Ribe,28/02 - 2012,01/05 - 2023,3
29189803,Esbjerg Kommune,"Børn & Pædagogik, Sædding/Gjesing - Afd. Norddalsparken",Norddalsparken 40,6710,Esbjerg V,01/01 - 1993,24/01 - 2023,36
29189803,Esbjerg Kommune,Udviklingscenter Vest - Voksenstøtte Birkekrattet,Birkekrattet 4,6705,Esbjerg Ø,01/02 - 2017,19/07 - 2023,
29189803,Esbjerg Kommune,"Jobcenter - JobAktiv, Tilbud - Aktivitet Fanø",Vesternasen 11,6720,Fanø,08/06 - 2012,08/09 - 2023,1
29189803,Esbjerg Kommune,"CFS, Bostedet Strandbygade, Huset Skyttevej",Skyttevej 7,6760,Ribe,01/05 - 2023,30/09 - 2023,
29189803,Esbjerg Kommune,Fortunaskolen Klub Vejrup,Skolevænget 5A,6740,Bramming,27/05 - 2010,01/01 - 2024,0
29189803,Esbjerg Kommune,Myrthue,Ravnsbjergvej 6,6710,Esbjerg V,01/01 - 2005,25/01 - 2024,6
29189803,Esbjerg Kommune,Klub Grådybet,Neptunvej 29,6710,Esbjerg V,15/11 - 2011,25/01 - 2024,
29189803,Esbjerg Kommune,"FSO, Strategi & Udvikling",Højvangshaven 2A,6700,Esbjerg,16/03 - 2023,25/01 - 2024,
29189803,Esbjerg Kommune,Center for Sociale Indsatser - Annekset,Grønningen 2,6740,Bramming,01/04 - 2024,01/04 - 2024,
29189803,Esbjerg Kommune,Drift & Økonomi,Lillebæltsvej 33,6715,Esbjerg N,21/06 - 2024,09/09 - 2024,12
29189803,Esbjerg Kommune,"Biblioteket Fanø, Sønderho",Landevejen 41,6720,Fanø,12/12 - 2016,01/04 - 2025,
29189803,Esbjerg Kommune,Jobcenter - Jobafklaring,Skolebakken 137,6705,Esbjerg Ø,01/01 - 1993,05/09 - 2024,3
29189803,Esbjerg Kommune,"Jobcenter - JobAktiv, CSV & Beskæftigelse og Uddannelseshuset Ribe",Ørstedsvej 36,6760,Ribe,01/01 - 2002,01/04 - 2025,5
29189803,Esbjerg Kommune,Center for Sociale Indsatser - Bostedet Strandbygade,Strandbygade 45,6700,Esbjerg,01/01 - 2003,06/08 - 2024,1
29189803,Esbjerg Kommune,Sønderho Feriekoloni,Landevejen 69,6720,Fanø,01/01 - 2004,06/03 - 2025,3
29189803,Esbjerg Kommune,SSP Forebyggelse & Vejledning - Vejledningen og EGU-elever,Grønlandsparken 300,6715,Esbjerg N,01/01 - 2004,17/03 - 2025,1
29189803,Esbjerg Kommune,Ungdomsskolen - Crossbanen,Tinghedevej 7-9,6715,Esbjerg N,14/03 - 2012,30/06 - 2025,1
29189803,Esbjerg Kommune,"Jobcenter - JobAktiv, Tilbud - Oqqumut",Grønnegårdsvej 8,6705,Esbjerg Ø,08/06 - 2012,27/11 - 2024,1
29189803,Esbjerg Kommune,"Teknik & Miljø, Ejendomme - Stormgade 200",Stormgade 200,6700,Esbjerg,14/02 - 2014,01/07 - 2024,1
29189803,Esbjerg Kommune,Familiecenter Administration,"Frodesgade 70, st. tv.",6700,Esbjerg,10/04 - 2017,09/04 - 2024,15
29189803,Esbjerg Kommune,Familiecenter,Frodesgade 70,6700,Esbjerg,24/05 - 2017,17/03 - 2025,33
29189803,Esbjerg Kommune,"Børn & Kultur, Sekretariat-BK - Pladsanvisning & Tilskud",Kirkegade 74,6700,Esbjerg,17/04 - 2017,01/08 - 2024,9
29189803,Esbjerg Kommune,Familiepleje & Døgntilbud Ribegade,Ribegade 139,6700,Esbjerg,03/06 - 2010,06/10 - 2025,10
29189803,Esbjerg Kommune,Familiepleje & Døgntilbud Ungepension,Torvegade 46,6700,Esbjerg,14/03 - 2012,06/10 - 2025,1
29189803,Esbjerg Kommune,SSP Forebyggelse & Vejledning Ribe,Giørtz Plads 1,6760,Ribe,22/03 - 2012,16/02 - 2026,4
29189803,Esbjerg Kommune,Center for Sociale Indsatser - Bostedet Nygårdsvej,Nygårdsvej 134C,6700,Esbjerg,01/01 - 2001,14/04 - 2026,1
29189803,Esbjerg Kommune,Køkken Østerbycentret,Ribegade 169A,6700,Esbjerg,27/05 - 2010,14/04 - 2026,3
29189803,Esbjerg Kommune,SFO Egekratskolen,Skovbrynet 2A,6818,Årre,01/01 - 1993,14/04 - 2026,1
29189803,Esbjerg Kommune,Egekratskolen,Skovbrynet 2,6818,Årre,01/01 - 1993,14/04 - 2026,1
29189803,Esbjerg Kommune,Center for Sociale Indsatser - Motivationshuset,"Kongensgade 75C, 1",6700,Esbjerg,01/08 - 2015,14/04 - 2026,11
29189803,Esbjerg Kommune,Team Hjælpemidler og Koordinering & Vejledning,Ribegade 169A,6700,Esbjerg,01/10 - 2016,14/04 - 2026,0
29189803,Esbjerg Kommune,Familieområdets Fællesadministrations,Vesterhavsgade 44,6700,Esbjerg,02/03 - 2026,14/04 - 2026,
29189803,Esbjerg Kommune,Køkken Strandby,Spangsbjerggade 30,6700,Esbjerg,27/05 - 2010,16/04 - 2026,7
29189803,Esbjerg Kommune,"Ungdomsskolen Bramming, Grønningen",Grønningen 3,6740,Bramming,04/07 - 2012,16/04 - 2026,
29189803,Esbjerg Kommune,Udviklingscenter Vest - Voksenstøtte Ribe By,Tangevej 6,6760,Ribe,13/09 - 2010,16/04 - 2026,4
29189803,Esbjerg Kommune,"Børn & Pædagogik, Midt- og Østerbyen - Afd. Børnehuset Bøndergårdsvej",Ved Skoven 41,6700,Esbjerg,18/11 - 2019,16/04 - 2026,
29189803,Esbjerg Kommune,"Team Hjælpemidler, Bytoften",Bytoften 67,6710,Esbjerg V,01/10 - 2016,16/04 - 2026,1
29189803,Esbjerg Kommune,"Børn & Pædagogik, Prod Køkken Bøndergårds BH",Ved Skoven 41,6700,Esbjerg,28/09 - 2023,16/04 - 2026,1
29189803,Esbjerg Kommune,"Børn & Pædagogik, Prod Køkken Bydelens BH",Stengårdsvej 313,6705,Esbjerg Ø,28/09 - 2023,16/04 - 2026,
29189803,Esbjerg Kommune,Valmuen,Stengårdsvej 150,6705,Esbjerg Ø,01/01 - 1997,31/10 - 2025,1
29189803,Esbjerg Kommune,"Kontaktpersoner, aflastning og øvrige sociale foranstaltninger",Torvegade 74,6700,Esbjerg,06/09 - 2016,16/04 - 2026,19
29189803,Esbjerg Kommune,Ressourcepædagogerne,Baggesens Alle 10,6700,Esbjerg,18/08 - 2020,16/04 - 2026,3
29189803,Esbjerg Kommune,Botræning Tangevej,Tangevej 117A,6760,Ribe,01/05 - 2021,14/04 - 2026,1
29189803,Esbjerg Kommune,Kahytten,Skads Byvej 29B,6705,Esbjerg Ø,01/01 - 1994,,22
29189803,Esbjerg Kommune,Fritids- og ungdomsklub Sønderris,Krebsens Kvarter 70,6710,Esbjerg V,01/01 - 1994,,5
29189803,Esbjerg Kommune,Børnehuset Trætoppen,Askelunden 7,6705,Esbjerg Ø,01/01 - 1994,,48
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Kastanie Alle 9-13,Kastanie Alle 9,6760,Ribe,01/01 - 1995,,64
29189803,Esbjerg Kommune,Entreprenør,Vibevej 8,6705,Esbjerg Ø,01/01 - 1994,,108
29189803,Esbjerg Kommune,SFO Hjerting Skole,Hjertingparken 202,6710,Esbjerg V,01/01 - 1994,,29
29189803,Esbjerg Kommune,SFO Danmarksgades Skole,Norgesgade 52A,6700,Esbjerg,01/01 - 1994,,10
29189803,Esbjerg Kommune,Fritidsklub Boldesager,Bakkevej 3,6700,Esbjerg,01/01 - 1994,,3
29189803,Esbjerg Kommune,Ådalens Børnehus - Børnehave,Åmosevænget 135,6710,Esbjerg V,01/01 - 1994,,26
29189803,Esbjerg Kommune,SFO Præstegårdsskolen,Søndervangen 14,6700,Esbjerg,01/01 - 1994,,12
29189803,Esbjerg Kommune,"Børnebakken Øst, Administration & Ledelse Område Nord",Bådsmandsvænget 1,6710,Esbjerg V,01/01 - 1994,,52
29189803,Esbjerg Kommune,Behandling & Terapi Familier,Vesterhavsgade 57,6700,Esbjerg,01/01 - 1994,,19
29189803,Esbjerg Kommune,Kontakten Ribe og Voksenstøtten Ribe,Tangevej 10,6760,Ribe,01/01 - 1994,,9
29189803,Esbjerg Kommune,Myrthue,Myrtuevej 39,6710,Esbjerg V,01/01 - 1995,,20
29189803,Esbjerg Kommune,SFO Rørkjær Skole,Ringen 61A,6700,Esbjerg,01/01 - 1994,,16
29189803,Esbjerg Kommune,"Egeknoppen, Administration & ledelse Område Øst",Egedalvej 7A,6705,Esbjerg Ø,01/01 - 1994,,43
29189803,Esbjerg Kommune,SFO Fourfeldtskolen,Nordre Fovrfeldvej 1,6710,Esbjerg V,01/01 - 1994,,14
29189803,Esbjerg Kommune,SFO Bakkeskolen,Skolebakken 170,6705,Esbjerg Ø,01/01 - 1994,,10
29189803,Esbjerg Kommune,SFO Bryndum Skole,Bryndumvej 14,6715,Esbjerg N,01/01 - 1994,,18
29189803,Esbjerg Kommune,Galaksen,Krebsens Kvarter 60,6710,Esbjerg V,01/01 - 1994,,59
29189803,Esbjerg Kommune,SFO Spangsbjergskolen,Bakkevej 118,6700,Esbjerg,01/01 - 1994,,12
29189803,Esbjerg Kommune,Fritids- og ungdomsklub Skads,Andrup Byvej 79E,6705,Esbjerg Ø,01/01 - 1994,,2
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Åmoseparken 71,Åmoseparken 71,6710,Esbjerg V,01/01 - 1995,,42
29189803,Esbjerg Kommune,Fritidsklub Hjerting Skole,Hjertingparken 206,6710,Esbjerg V,01/01 - 1994,,2
29189803,Esbjerg Kommune,SFO Kvaglundskolen,Askekrattet 8A,6705,Esbjerg Ø,01/01 - 1994,,10
29189803,Esbjerg Kommune,Fritidsklub Ådalskolen,Ådalsvænget 40,6710,Esbjerg V,01/01 - 1994,,3
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Bøge Alle 14,Bøge Alle 14,6760,Ribe,01/01 - 1995,,61
29189803,Esbjerg Kommune,Byhistorisk Arkiv,Torvegade 47,6700,Esbjerg,01/01 - 1994,,13
29189803,Esbjerg Kommune,SFO Tjæreborg Skole,Skolevej 28,6731,Tjæreborg,01/01 - 1994,,21
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Bøge Alle 123-127,Bøge Alle 123,6760,Ribe,01/01 - 1995,,49
29189803,Esbjerg Kommune,Børnehuset Grønningen Skovkrattet,Grønningen 4,6740,Bramming,01/01 - 1996,,7
29189803,Esbjerg Kommune,SFO Boldesager Skole,Nørrebrogade 100,6700,Esbjerg,01/01 - 1993,,18
29189803,Esbjerg Kommune,Farveladen Det blå hus,Østparken 43,6690,Gørding,01/01 - 1996,,13
29189803,Esbjerg Kommune,Vittenbergskolen Center Skole,Hundegade 44,6760,Ribe,01/01 - 1996,,15
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Bøge Alle 10,Bøge Alle 10,6760,Ribe,01/01 - 1996,,16
29189803,Esbjerg Kommune,Dynamikken,Jens Kusks Vej 32,6731,Tjæreborg,01/01 - 1997,,22
29189803,Esbjerg Kommune,Voksenstøtten Esbjerg og Kontakten,Østergade 83,6700,Esbjerg,01/01 - 1996,,67
29189803,Esbjerg Kommune,Fourfeldt Børnehus - Børnehave,Norddalsparken 34,6710,Esbjerg V,01/01 - 1997,,26
29189803,Esbjerg Kommune,SFO Ådalskolen,Åmoseparken 252,6710,Esbjerg V,01/01 - 1995,,10
29189803,Esbjerg Kommune,SFO Vitaskolen,Vester Gjesingvej 28,6715,Esbjerg N,01/01 - 1995,,17
29189803,Esbjerg Kommune,Udviklingscenter Vest - Bofællesskabet Idræts Alle,Idræts Alle 4,6740,Bramming,01/01 - 1997,,24
29189803,Esbjerg Kommune,Højvangshaven,Højvangshaven 9,6700,Esbjerg,01/01 - 1997,,33
29189803,Esbjerg Kommune,Farveladen Det gule hus,Nørremarken 4,6690,Gørding,01/01 - 1993,,16
29189803,Esbjerg Kommune,Udviklingscenter Vest - Bofællesskabet Fyrparken 35,Fyrparken 35,6710,Esbjerg V,15/11 - 2000,,33
29189803,Esbjerg Kommune,Esbjerg Affaldshåndtering,Mådevej 93,6705,Esbjerg Ø,01/01 - 1972,,13
29189803,Esbjerg Kommune,Bostedet Flexbo,"Jakob Gejsings Vej 11A, st. th.",6700,Esbjerg,01/01 - 2001,,6
29189803,Esbjerg Kommune,Refugium,Grådybet 33,6700,Esbjerg,01/10 - 1997,,24
29189803,Esbjerg Kommune,Bostedet Ewalds Alle,"Ewalds Alle 62, st. 5.",6700,Esbjerg,01/01 - 2001,,22
29189803,Esbjerg Kommune,Børnehuset Guldager,Jacob Sørensens Vej 1,6710,Esbjerg V,01/04 - 2001,,22
29189803,Esbjerg Kommune,Plejehjemmet Bytoften,Bytoften 67,6710,Esbjerg V,14/05 - 2002,,60
29189803,Esbjerg Kommune,Sundhedscenter - Bostedet Birkehuset,Birkekrattet 6,6705,Esbjerg Ø,01/08 - 2002,,28
29189803,Esbjerg Kommune,Fritidsklub Rørkjær,Ringen 42,6700,Esbjerg,01/01 - 2002,,2
29189803,Esbjerg Kommune,Kulturskolen Esbjerg,Islandsgade 50,6700,Esbjerg,01/01 - 2002,,81
29189803,Esbjerg Kommune,Udviklingscenter Vest - Bofællesskabet Birkekrattet,Birkekrattet 4,6705,Esbjerg Ø,01/01 - 2002,,25
29189803,Esbjerg Kommune,Hjælpemiddeldepot,Lillebæltsvej 33,6715,Esbjerg N,01/01 - 2002,,50
29189803,Esbjerg Kommune,Rengøring,Fyrparken 11,6710,Esbjerg V,01/01 - 2003,,265
29189803,Esbjerg Kommune,Familiepleje & Døgntilbud Topsand,Topsand 5,6710,Esbjerg V,01/01 - 2003,,11
29189803,Esbjerg Kommune,Kantinen Esbjerg Rådhus,Torvegade 74,6700,Esbjerg,01/04 - 2005,,7
29189803,Esbjerg Kommune,Udviklingscenter Vest - Bofællesskabet Spangsbjerg,Spangsbjerghaven 194,6700,Esbjerg,01/04 - 2005,,12
29189803,Esbjerg Kommune,Rendbjerg Feriekoloni,Rendbjergvej 12,6320,Egernsund,01/01 - 2004,,1
29189803,Esbjerg Kommune,Børn & Sundhed - Sundhedspleje,Kirkegade 74,6700,Esbjerg,01/01 - 2004,,34
29189803,Esbjerg Kommune,Præstegårdsskolen Cent. Special og CFO Præstegårdsskolen,Søndervangen 16,6700,Esbjerg,03/08 - 2015,,107
29189803,Esbjerg Kommune,Paraplyen,Ll Roagervej 1B,6760,Ribe,01/01 - 2004,,7
29189803,Esbjerg Kommune,Jobcenter,Exnersgade 33,6700,Esbjerg,01/10 - 2005,,99
29189803,Esbjerg Kommune,Plejehjemmet Solgården,Solgårdsvej 6,6740,Bramming,12/12 - 2005,,124
29189803,Esbjerg Kommune,"Familiecenter Hjemmebaseret Indsats, Familiecenter Kontaktperson, Familierådgivning Ung Modtagelse & Adm.",Frodesgade 30,6700,Esbjerg,01/01 - 2006,,96
29189803,Esbjerg Kommune,BO-25,Kornvangen 7C,6705,Esbjerg Ø,01/01 - 2006,,26
29189803,Esbjerg Kommune,"Udviklingscenter Vest, CSV & Beskæftigelse, Café & Galleri Patricia",Stormgade 5,6700,Esbjerg,01/01 - 2006,,10
29189803,Esbjerg Kommune,Det Alternative Plejehjem,Ribegade 2,6700,Esbjerg,01/01 - 2007,,23
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Farupvej 8E,Farupvej 8E,6760,Ribe,01/01 - 2007,,66
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botilbuddet Kornvangen 3-5,Kornvangen 5,6705,Esbjerg Ø,01/01 - 2007,,53
29189803,Esbjerg Kommune,Plejehjemmet Lyngvej,Strandvænget 14,6710,Esbjerg V,01/01 - 2006,,70
29189803,Esbjerg Kommune,SSP Forebyggelse & Vejledning Esbjerg,Grønlandsparken 300,6715,Esbjerg N,07/11 - 2007,,48
29189803,Esbjerg Kommune,Børn & Sundhed - Dagplejen,Kirkegade 74,6700,Esbjerg,07/11 - 2007,,153
29189803,Esbjerg Kommune,Entreprenør - Bramming,Sdr Ilstedmarkvej 1,6740,Bramming,09/06 - 2008,,22
29189803,Esbjerg Kommune,Myndighed & Faglig Udvikling,Jagtvej 37,6705,Esbjerg Ø,01/01 - 2008,,31
29189803,Esbjerg Kommune,Rørkjærhusene Ringen,Ringen 28,6700,Esbjerg,11/11 - 2008,,43
29189803,Esbjerg Kommune,Fritids- og ungdomsklub Gørding,Nørregade 74,6690,Gørding,11/05 - 2009,,3
29189803,Esbjerg Kommune,Plejehjemmet Esehuset,Fyrparken 1,6710,Esbjerg V,05/10 - 2009,,128
29189803,Esbjerg Kommune,Udviklingscenter Vest - Bofællesskabet 15A,Edelsvej 15A,6700,Esbjerg,21/10 - 2009,,22
29189803,Esbjerg Kommune,Udviklingscenter Vest - Botræning Edelsvej,Spangsbjerg Kirkevej 4,6700,Esbjerg,21/10 - 2009,,45
29189803,Esbjerg Kommune,Fritidsklub Hviding,Egebækvej 28A,6760,Ribe,27/05 - 2010,,3
29189803,Esbjerg Kommune,Køkken Dagmargården,Gråbrødre Torv 2,6760,Ribe,27/05 - 2010,,5
29189803,Esbjerg Kommune,Køkken Bytoften,Bytoften 67,6710,Esbjerg V,27/05 - 2010,,7
29189803,Esbjerg Kommune,Køkken Margrethegården/Åhaven,Skyttevej 200,6760,Ribe,27/05 - 2010,,14
29189803,Esbjerg Kommune,Køkken Høj/Skov/Øster/Gjesing,Spangsbjerg Kirkevej 51,6700,Esbjerg,27/05 - 2010,,15
29189803,Esbjerg Kommune,Køkken Tjæreborg,Skolevej 35,6731,Tjæreborg,27/05 - 2010,,4
29189803,Esbjerg Kommune,Køkken Bramming/Gørding,Solgårdsvej 2,6740,Bramming,02/06 - 2010,,10
29189803,Esbjerg Kommune,Fritids- og ungdomsklub Darum,Nørrebyvej 12B,6740,Bramming,27/05 - 2010,,4
29189803,Esbjerg Kommune,Køkken Hedelund,Spangsbjerg Møllevej 316,6705,Esbjerg Ø,27/05 - 2010,,32
29189803,Esbjerg Kommune,Kantinen - administrationsbygningen Giørtz Plads,Giørtz Plads 2,6760,Ribe,02/06 - 2010,,1
29189803,Esbjerg Kommune,Køkken Esehuset,Fyrparken 17,6710,Esbjerg V,02/06 - 2010,,5
29189803,Esbjerg Kommune,Køkken Fovrfeld/Lyngvej,Eriksensvej 2,6710,Esbjerg V,27/05 - 2010,,20
29189803,Esbjerg Kommune,Skovvejen,Birke Alle 2A,6740,Bramming,03/09 - 2010,,12
29189803,Esbjerg Kommune,Rusmiddelbehandling Jagtvej,Jagtvej 35,6705,Esbjerg Ø,06/09 - 2010,,20
29189803,Esbjerg Kommune,Fritidsklub Bramming,Idræts Alle 12B,6740,Bramming,04/03 - 2011,,2
29189803,Esbjerg Kommune,Sundhedscenter,Gl Vardevej 68,6700,Esbjerg,22/06 - 2011,,14
29189803,Esbjerg Kommune,Skjoldbo (S),Randersvej 44,6700,Esbjerg,21/09 - 2011,,16
29189803,Esbjerg Kommune,Morgenrøden,"Gl Vardevej 63, st",6700,Esbjerg,03/10 - 2011,,4
29189803,Esbjerg Kommune,ETAC (S),Kvaglundparken 1,6705,Esbjerg Ø,26/09 - 2011,,20
29189803,Esbjerg Kommune,SFO Sønderrisskolen,Krebsens Kvarter 58,6710,Esbjerg V,26/09 - 2011,,26
29189803,Esbjerg Kommune,Esbjerg Krisecenter (S),Borgergade 6,6700,Esbjerg,05/10 - 2011,,11
29189803,Esbjerg Kommune,Esbjerg Børnegård,Englandsgade 6,6700,Esbjerg,22/11 - 2011,,26
29189803,Esbjerg Kommune,Hjemmebaseret Indsats Familiens Hus,Skolebakken 86,6700,Esbjerg,01/12 - 2011,,17
29189803,Esbjerg Kommune,Sygeplejen og Sundhedscenter,Spangsbjerg Kirkevej 51,6700,Esbjerg,05/12 - 2011,,10
29189803,Esbjerg Kommune,"Udviklingscenter Vest, CSV & Beskæftigelse - Café & Butik Sct. Peder",Sct Peders Gade 5,6760,Ribe,19/12 - 2011,,18
29189803,Esbjerg Kommune,Udvikling & Service - Bakkevej,Bakkevej 6,6700,Esbjerg,03/01 - 2012,,9
